slug,playlist,artist,title,level
soul-rnb,Soul & R&B,The Chi-Lites,Oh Girl,MEDIUM
soul-rnb,Soul & R&B,Spinners,I'll Be Around,MEDIUM
soul-rnb,Soul & R&B,Al Green,Tired of Being Alone,MEDIUM
soul-rnb,Soul & R&B,Al Green,Take Me to the River,MEDIUM
soul-rnb,Soul & R&B,Sam & Dave,Soul Man,MEDIUM
soul-rnb,Soul & R&B,Sam & Dave,"Hold On, I'm Comin'",MEDIUM
soul-rnb,Soul & R&B,Eddie Floyd,Knock on Wood,MEDIUM
soul-rnb,Soul & R&B,Booker T. & the M.G.'s,Green Onions,MEDIUM
soul-rnb,Soul & R&B,Etta James,At Last,MEDIUM
soul-rnb,Soul & R&B,Etta James,I'd Rather Go Blind,MEDIUM
soul-rnb,Soul & R&B,Aretha Franklin,Chain of Fools,MEDIUM
soul-rnb,Soul & R&B,Aretha Franklin,I Say a Little Prayer,MEDIUM
soul-rnb,Soul & R&B,Stevie Wonder,Higher Ground,MEDIUM
soul-rnb,Soul & R&B,Stevie Wonder,Living for the City,MEDIUM
soul-rnb,Soul & R&B,Anita Baker,Sweet Love,MEDIUM
soul-rnb,Soul & R&B,Luther Vandross,Never Too Much,MEDIUM
soul-rnb,Soul & R&B,Toni Braxton,Un-Break My Heart,MEDIUM
soul-rnb,Soul & R&B,Brandy & Monica,The Boy Is Mine,MEDIUM
soul-rnb,Soul & R&B,Mary J. Blige,Family Affair,MEDIUM
soul-rnb,Soul & R&B,Mary J. Blige,Real Love,MEDIUM
soul-rnb,Soul & R&B,R. Kelly,I Believe I Can Fly,MEDIUM
soul-rnb,Soul & R&B,Usher,Yeah!,MEDIUM
soul-rnb,Soul & R&B,Usher,U Got It Bad,MEDIUM
soul-rnb,Soul & R&B,Mariah Carey,We Belong Together,MEDIUM
soul-rnb,Soul & R&B,D'Angelo,Untitled (How Does It Feel),MEDIUM
soul-rnb,Soul & R&B,Erykah Badu,On & On,MEDIUM
soul-rnb,Soul & R&B,Lauryn Hill,Ex-Factor,MEDIUM
soul-rnb,Soul & R&B,En Vogue,Don't Let Go (Love),MEDIUM
soul-rnb,Soul & R&B,SWV,Weak,MEDIUM
soul-rnb,Soul & R&B,Aaliyah,Try Again,MEDIUM
soul-rnb,Soul & R&B,Otis Redding,I've Been Loving You Too Long,EXPERT
soul-rnb,Soul & R&B,William Bell,You Don't Miss Your Water,EXPERT
soul-rnb,Soul & R&B,Eddie Holman,Hey There Lonely Girl,EXPERT
soul-rnb,Soul & R&B,The Dramatics,In the Rain,EXPERT
soul-rnb,Soul & R&B,The Persuaders,Thin Line Between Love and Hate,EXPERT
soul-rnb,Soul & R&B,Bloodstone,Natural High,EXPERT
soul-rnb,Soul & R&B,The Manhattans,Kiss and Say Goodbye,EXPERT
soul-rnb,Soul & R&B,Blue Magic,Sideshow,EXPERT
soul-rnb,Soul & R&B,The Moments,Love on a Two-Way Street,EXPERT
soul-rnb,Soul & R&B,The Intruders,Cowboys to Girls,EXPERT
soul-rnb,Soul & R&B,Jerry Butler,Only the Strong Survive,EXPERT
soul-rnb,Soul & R&B,Tyrone Davis,Turn Back the Hands of Time,EXPERT
soul-rnb,Soul & R&B,Ann Peebles,I Can't Stand the Rain,EXPERT
soul-rnb,Soul & R&B,Syl Johnson,Is It Because I'm Black,EXPERT
soul-rnb,Soul & R&B,Bobby Womack,Across 110th Street,EXPERT
soul-rnb,Soul & R&B,Johnnie Taylor,Who's Making Love,EXPERT
soul-rnb,Soul & R&B,Z.Z. Hill,Down Home Blues,EXPERT
soul-rnb,Soul & R&B,Latimore,Let's Straighten It Out,EXPERT
soul-rnb,Soul & R&B,Betty Wright,Clean Up Woman,EXPERT
soul-rnb,Soul & R&B,Candi Staton,Young Hearts Run Free,EXPERT
soul-rnb,Soul & R&B,Eddie Kendricks,Keep On Truckin',EXPERT
soul-rnb,Soul & R&B,David Ruffin,Walk Away from Love,EXPERT
soul-rnb,Soul & R&B,The Detroit Emeralds,Feel the Need in Me,EXPERT
soul-rnb,Soul & R&B,The Whispers,And the Beat Goes On,EXPERT
soul-rnb,Soul & R&B,Switch,There'll Never Be,EXPERT
soul-rnb,Soul & R&B,Atlantic Starr,Always,EXPERT
soul-rnb,Soul & R&B,Rose Royce,Wishing on a Star,EXPERT
soul-rnb,Soul & R&B,Rose Royce,Love Don't Live Here Anymore,EXPERT
soul-rnb,Soul & R&B,Phyllis Hyman,You Know How to Love Me,EXPERT
soul-rnb,Soul & R&B,Deniece Williams,Free,EXPERT
soul-rnb,Soul & R&B,Minnie Riperton,Lovin' You,EXPERT
soul-rnb,Soul & R&B,Roberta Flack & Donny Hathaway,Where Is the Love,EXPERT
soul-rnb,Soul & R&B,Shuggie Otis,Strawberry Letter 23,EXPERT
soul-rnb,Soul & R&B,The Spinners,Mighty Love,EXPERT
soul-rnb,Soul & R&B,The Stylistics,"Betcha by Golly, Wow",EXPERT
soul-rnb,Soul & R&B,The Main Ingredient,Everybody Plays the Fool,EXPERT
soul-rnb,Soul & R&B,The Floaters,Float On,EXPERT
soul-rnb,Soul & R&B,Heatwave,Always and Forever,EXPERT
soul-rnb,Soul & R&B,L.T.D.,(Every Time I Turn Around) Back in Love Again,EXPERT
soul-rnb,Soul & R&B,Frankie Beverly & Maze,Before I Let Go,EXPERT
soul-rnb,Soul & R&B,Klymaxx,I Miss You,EXPERT
soul-rnb,Soul & R&B,Alexander O'Neal,Fake,EXPERT
soul-rnb,Soul & R&B,Cherrelle,Saturday Love,EXPERT
soul-rnb,Soul & R&B,Freddie Jackson,Rock Me Tonight,EXPERT
soul-rnb,Soul & R&B,Jeffrey Osborne,On the Wings of Love,EXPERT
soul-rnb,Soul & R&B,Peabo Bryson,Feel the Fire,EXPERT
soul-rnb,Soul & R&B,Phyllis Hyman,Living All Alone,EXPERT
soul-rnb,Soul & R&B,Donny Hathaway,The Ghetto,EXPERT
soul-rnb,Soul & R&B,Terry Callier,Ordinary Joe,EXPERT
soul-rnb,Soul & R&B,Leroy Hutson,Lucky Fellow,EXPERT
disco-funk,Disco & Funk,Chic,Le Freak,EASY
disco-funk,Disco & Funk,Chic,Good Times,EASY
disco-funk,Disco & Funk,"Earth, Wind & Fire",September,EASY
disco-funk,Disco & Funk,"Earth, Wind & Fire",Boogie Wonderland,EASY
disco-funk,Disco & Funk,"Earth, Wind & Fire",Let's Groove,EASY
disco-funk,Disco & Funk,Donna Summer,Hot Stuff,EASY
disco-funk,Disco & Funk,Donna Summer,I Feel Love,EASY
disco-funk,Disco & Funk,Donna Summer,Bad Girls,EASY
disco-funk,Disco & Funk,Bee Gees,Stayin' Alive,EASY
disco-funk,Disco & Funk,Bee Gees,Night Fever,EASY
disco-funk,Disco & Funk,Gloria Gaynor,I Will Survive,EASY
disco-funk,Disco & Funk,KC and the Sunshine Band,That's the Way (I Like It),EASY
disco-funk,Disco & Funk,KC and the Sunshine Band,Get Down Tonight,EASY
disco-funk,Disco & Funk,Kool & the Gang,Celebration,EASY
disco-funk,Disco & Funk,Kool & the Gang,Get Down on It,EASY
disco-funk,Disco & Funk,Kool & the Gang,Ladies' Night,EASY
disco-funk,Disco & Funk,Village People,Y.M.C.A.,EASY
disco-funk,Disco & Funk,Village People,Macho Man,EASY
disco-funk,Disco & Funk,Sister Sledge,We Are Family,EASY
disco-funk,Disco & Funk,Sister Sledge,He's the Greatest Dancer,EASY
disco-funk,Disco & Funk,Diana Ross,Upside Down,EASY
disco-funk,Disco & Funk,Diana Ross,I'm Coming Out,EASY
disco-funk,Disco & Funk,The Jacksons,Blame It on the Boogie,EASY
disco-funk,Disco & Funk,Michael Jackson,Don't Stop 'Til You Get Enough,EASY
disco-funk,Disco & Funk,Michael Jackson,Rock with You,EASY
disco-funk,Disco & Funk,James Brown,Get Up (I Feel Like Being a) Sex Machine,EASY
disco-funk,Disco & Funk,James Brown,Papa's Got a Brand New Bag,EASY
disco-funk,Disco & Funk,Stevie Wonder,Superstition,EASY
disco-funk,Disco & Funk,Wild Cherry,Play That Funky Music,EASY
disco-funk,Disco & Funk,The Trammps,Disco Inferno,EASY
disco-funk,Disco & Funk,Anita Ward,Ring My Bell,EASY
disco-funk,Disco & Funk,Patrick Hernandez,Born to Be Alive,EASY
disco-funk,Disco & Funk,Boney M.,Daddy Cool,EASY
disco-funk,Disco & Funk,Boney M.,Rasputin,EASY
disco-funk,Disco & Funk,Lipps Inc,Funkytown,EASY
disco-funk,Disco & Funk,Bruno Mars,Uptown Funk,EASY
disco-funk,Disco & Funk,Bruno Mars,24K Magic,EASY
disco-funk,Disco & Funk,Daft Punk,Get Lucky,EASY
disco-funk,Disco & Funk,Pharrell Williams,Happy,EASY
disco-funk,Disco & Funk,Average White Band,Pick Up the Pieces,EASY
disco-funk,Disco & Funk,Rick James,Super Freak,EASY
disco-funk,Disco & Funk,Parliament,Give Up the Funk (Tear the Roof off the Sucker),EASY
disco-funk,Disco & Funk,The Gap Band,You Dropped a Bomb on Me,EASY
disco-funk,Disco & Funk,Cameo,Word Up!,EASY
disco-funk,Disco & Funk,Kool & the Gang,Jungle Boogie,EASY
disco-funk,Disco & Funk,Ohio Players,Love Rollercoaster,EASY
disco-funk,Disco & Funk,McFadden & Whitehead,Ain't No Stoppin' Us Now,EASY
disco-funk,Disco & Funk,George McCrae,Rock Your Baby,EASY
disco-funk,Disco & Funk,Hot Chocolate,You Sexy Thing,EASY
disco-funk,Disco & Funk,Heatwave,Boogie Nights,EASY
disco-funk,Disco & Funk,Sly & the Family Stone,Dance to the Music,MEDIUM
disco-funk,Disco & Funk,Sly & the Family Stone,Family Affair,MEDIUM
disco-funk,Disco & Funk,Sly & the Family Stone,Thank You (Falettinme Be Mice Elf Agin),MEDIUM
disco-funk,Disco & Funk,Tower of Power,What Is Hip?,MEDIUM
disco-funk,Disco & Funk,The Commodores,Brick House,MEDIUM
disco-funk,Disco & Funk,The Commodores,Machine Gun,MEDIUM
disco-funk,Disco & Funk,Lakeside,Fantastic Voyage,MEDIUM
disco-funk,Disco & Funk,Zapp,More Bounce to the Ounce,MEDIUM
disco-funk,Disco & Funk,Zapp & Roger,Computer Love,MEDIUM
disco-funk,Disco & Funk,Brothers Johnson,Stomp!,MEDIUM
disco-funk,Disco & Funk,Con Funk Shun,Ffun,MEDIUM
disco-funk,Disco & Funk,Slave,Slide,MEDIUM
disco-funk,Disco & Funk,The S.O.S. Band,Take Your Time (Do It Right),MEDIUM
disco-funk,Disco & Funk,The S.O.S. Band,Just Be Good to Me,MEDIUM
disco-funk,Disco & Funk,Cameo,Candy,MEDIUM
disco-funk,Disco & Funk,Cameo,She's Strange,MEDIUM
disco-funk,Disco & Funk,Rufus & Chaka Khan,Tell Me Something Good,MEDIUM
disco-funk,Disco & Funk,Chaka Khan,Ain't Nobody,MEDIUM
disco-funk,Disco & Funk,Chaka Khan,I'm Every Woman,MEDIUM
disco-funk,Disco & Funk,Frankie Beverly & Maze,Joy and Pain,MEDIUM
disco-funk,Disco & Funk,War,Low Rider,MEDIUM
disco-funk,Disco & Funk,War,The Cisco Kid,MEDIUM
disco-funk,Disco & Funk,Cerrone,Supernature,MEDIUM
disco-funk,Disco & Funk,Vicki Sue Robinson,Turn the Beat Around,MEDIUM
disco-funk,Disco & Funk,Thelma Houston,Don't Leave Me This Way,MEDIUM
disco-funk,Disco & Funk,"Evelyn ""Champagne"" King",Shame,MEDIUM
disco-funk,Disco & Funk,Cheryl Lynn,Got to Be Real,MEDIUM
disco-funk,Disco & Funk,Sylvester,You Make Me Feel (Mighty Real),MEDIUM
disco-funk,Disco & Funk,Rose Royce,Car Wash,MEDIUM
disco-funk,Disco & Funk,Shalamar,A Night to Remember,MEDIUM
disco-funk,Disco & Funk,Change,The Glow of Love,MEDIUM
disco-funk,Disco & Funk,D Train,You're the One for Me,MEDIUM
disco-funk,Disco & Funk,Indeep,Last Night a D.J. Saved My Life,MEDIUM
disco-funk,Disco & Funk,Imagination,Just an Illusion,MEDIUM
disco-funk,Disco & Funk,Odyssey,Use It Up and Wear It Out,MEDIUM
disco-funk,Disco & Funk,Odyssey,Native New Yorker,MEDIUM
disco-funk,Disco & Funk,Amii Stewart,Knock on Wood,MEDIUM
disco-funk,Disco & Funk,Gibson Brothers,Cuba,MEDIUM
disco-funk,Disco & Funk,Ottawan,D.I.S.C.O.,MEDIUM
disco-funk,Disco & Funk,The Pointer Sisters,I'm So Excited,MEDIUM
disco-funk,Disco & Funk,The Pointer Sisters,Automatic,MEDIUM
disco-funk,Disco & Funk,The Emotions,Best of My Love,MEDIUM
disco-funk,Disco & Funk,GQ,Disco Nights (Rock-Freak),MEDIUM
disco-funk,Disco & Funk,Tavares,Heaven Must Be Missing an Angel,MEDIUM
disco-funk,Disco & Funk,The Weather Girls,It's Raining Men,MEDIUM
disco-funk,Disco & Funk,Dazz Band,Let It Whip,MEDIUM
disco-funk,Disco & Funk,Midnight Star,No Parking on the Dance Floor,MEDIUM
disco-funk,Disco & Funk,One Way,Cutie Pie,MEDIUM
disco-funk,Disco & Funk,Yarbrough & Peoples,Don't Stop the Music,MEDIUM
disco-funk,Disco & Funk,Skyy,Call Me,MEDIUM
disco-funk,Disco & Funk,The Meters,Cissy Strut,EXPERT
disco-funk,Disco & Funk,Funkadelic,(Not Just) Knee Deep,EXPERT
disco-funk,Disco & Funk,Funkadelic,One Nation Under a Groove,EXPERT
disco-funk,Disco & Funk,Parliament,Flash Light,EXPERT
disco-funk,Disco & Funk,Parliament,Mothership Connection (Star Child),EXPERT
disco-funk,Disco & Funk,Bootsy Collins,I'd Rather Be with You,EXPERT
disco-funk,Disco & Funk,The Bar-Kays,Holy Ghost,EXPERT
disco-funk,Disco & Funk,Fatback Band,(Are You Ready) Do the Bus Stop,EXPERT
disco-funk,Disco & Funk,Brass Construction,Movin',EXPERT
disco-funk,Disco & Funk,B.T. Express,Do It ('Til You're Satisfied),EXPERT
disco-funk,Disco & Funk,Cymande,Bra,EXPERT
disco-funk,Disco & Funk,Cymande,The Message,EXPERT
disco-funk,Disco & Funk,The Blackbyrds,Walking in Rhythm,EXPERT
disco-funk,Disco & Funk,Roy Ayers,Everybody Loves the Sunshine,EXPERT
disco-funk,Disco & Funk,Lonnie Liston Smith,Expansions,EXPERT
disco-funk,Disco & Funk,Herbie Hancock,Chameleon,EXPERT
disco-funk,Disco & Funk,Herbie Hancock,Rockit,EXPERT
disco-funk,Disco & Funk,Newcleus,Jam on It,EXPERT
disco-funk,Disco & Funk,Vaughan Mason & Crew,"Bounce, Rock, Skate, Roll",EXPERT
disco-funk,Disco & Funk,Instant Funk,I Got My Mind Made Up,EXPERT
disco-funk,Disco & Funk,First Choice,Let No Man Put Asunder,EXPERT
disco-funk,Disco & Funk,Loleatta Holloway,Love Sensation,EXPERT
disco-funk,Disco & Funk,MFSB,Love Is the Message,EXPERT
disco-funk,Disco & Funk,MFSB,TSOP (The Sound of Philadelphia),EXPERT
disco-funk,Disco & Funk,Double Exposure,Ten Percent,EXPERT
disco-funk,Disco & Funk,Class Action,Weekend,EXPERT
disco-funk,Disco & Funk,Taana Gardner,Heartbeat,EXPERT
disco-funk,Disco & Funk,Dinosaur L,Go Bang #5,EXPERT
disco-funk,Disco & Funk,Peter Brown,Do Ya Wanna Get Funky with Me,EXPERT
disco-funk,Disco & Funk,T-Connection,Do What You Wanna Do,EXPERT
disco-funk,Disco & Funk,Brainstorm,Lovin' Is Really My Game,EXPERT
disco-funk,Disco & Funk,Aurra,Make Up Your Mind,EXPERT
disco-funk,Disco & Funk,Slave,Watching You,EXPERT
disco-funk,Disco & Funk,Mtume,Juicy Fruit,EXPERT
disco-funk,Disco & Funk,Raydio,Jack and Jill,EXPERT
disco-funk,Disco & Funk,Unlimited Touch,I Hear Music in the Streets,EXPERT
disco-funk,Disco & Funk,Sharon Redd,Can You Handle It,EXPERT
disco-funk,Disco & Funk,Karen Young,Hot Shot,EXPERT
disco-funk,Disco & Funk,Carl Carlton,She's a Bad Mama Jama,EXPERT
disco-funk,Disco & Funk,Hamilton Bohannon,Let's Start the Dance,EXPERT
disco-funk,Disco & Funk,The Jimmy Castor Bunch,It's Just Begun,EXPERT
disco-funk,Disco & Funk,Manu Dibango,Soul Makossa,EXPERT
disco-funk,Disco & Funk,Edwin Starr,Contact,EXPERT
disco-funk,Disco & Funk,Change,A Lover's Holiday,EXPERT
disco-funk,Disco & Funk,Sylvester,Dance (Disco Heat),EXPERT
disco-funk,Disco & Funk,France Joli,Come to Me,EXPERT
disco-funk,Disco & Funk,Carol Douglas,Doctor's Orders,EXPERT
disco-funk,Disco & Funk,Bohannon,Disco Stomp,EXPERT
disco-funk,Disco & Funk,Mandrill,Fencewalk,EXPERT
disco-funk,Disco & Funk,Graham Central Station,The Jam,EXPERT
