slug,playlist,artist,title,level
70s,Années 70,Kansas,Carry On Wayward Son,MEDIUM
70s,Années 70,Steely Dan,Reelin' in the Years,MEDIUM
70s,Années 70,Doobie Brothers,Long Train Runnin',MEDIUM
70s,Années 70,Little Feat,Dixie Chicken,MEDIUM
70s,Années 70,War,Low Rider,MEDIUM
70s,Années 70,KC and the Sunshine Band,Get Down Tonight,MEDIUM
70s,Années 70,The Trammps,Disco Inferno,MEDIUM
70s,Années 70,Sister Sledge,We Are Family,MEDIUM
70s,Années 70,Tavares,Heaven Must Be Missing an Angel,MEDIUM
70s,Années 70,The O'Jays,Love Train,MEDIUM
70s,Années 70,Barry White,"You're the First, the Last, My Everything",MEDIUM
70s,Années 70,Al Green,Let's Stay Together,MEDIUM
70s,Années 70,Curtis Mayfield,Move On Up,MEDIUM
70s,Années 70,Bill Withers,Lovely Day,MEDIUM
70s,Années 70,Carly Simon,You're So Vain,MEDIUM
70s,Années 70,Carole King,It's Too Late,MEDIUM
70s,Années 70,Jim Croce,"Bad, Bad Leroy Brown",MEDIUM
70s,Années 70,Don McLean,American Pie,MEDIUM
70s,Années 70,Cat Stevens,Wild World,MEDIUM
70s,Années 70,Neil Young,Heart of Gold,MEDIUM
70s,Années 70,America,A Horse with No Name,MEDIUM
70s,Années 70,Bread,Make It with You,MEDIUM
70s,Années 70,The Carpenters,Top of the World,MEDIUM
70s,Années 70,Can,Vitamin C,EXPERT
70s,Années 70,Neu!,Hallogallo,EXPERT
70s,Années 70,Faust,"It's a Rainy Day, Sunshine Girl",EXPERT
70s,Années 70,Kraftwerk,Autobahn,EXPERT
70s,Années 70,Tangerine Dream,Phaedra,EXPERT
70s,Années 70,Gong,Flying Teapot,EXPERT
70s,Années 70,Caravan,Golf Girl,EXPERT
70s,Années 70,Soft Machine,Moon in June,EXPERT
70s,Années 70,King Crimson,21st Century Schizoid Man,EXPERT
70s,Années 70,Yes,Roundabout,EXPERT
70s,Années 70,Genesis,The Musical Box,EXPERT
70s,Années 70,Gentle Giant,Pantagruel's Nativity,EXPERT
70s,Années 70,Van der Graaf Generator,Man-Erg,EXPERT
70s,Années 70,Jethro Tull,Aqualung,EXPERT
70s,Années 70,"Emerson, Lake & Palmer",Karn Evil 9,EXPERT
70s,Années 70,Camel,Lady Fantasy,EXPERT
70s,Années 70,Renaissance,Mother Russia,EXPERT
70s,Années 70,Curved Air,Vivaldi,EXPERT
70s,Années 70,Nektar,Remember the Future,EXPERT
70s,Années 70,Hawkwind,Silver Machine,EXPERT
70s,Années 70,Budgie,Breadfan,EXPERT
70s,Années 70,UFO,Doctor Doctor,EXPERT
70s,Années 70,Nazareth,Hair of the Dog,EXPERT
70s,Années 70,Montrose,Rock Candy,EXPERT
70s,Années 70,Blue Öyster Cult,(Don't Fear) The Reaper,EXPERT
70s,Années 70,Wishbone Ash,Blowin' Free,EXPERT
70s,Années 70,The Stooges,Search and Destroy,EXPERT
70s,Années 70,MC5,Kick Out the Jams,EXPERT
70s,Années 70,New York Dolls,Personality Crisis,EXPERT
70s,Années 70,Television,Marquee Moon,EXPERT
70s,Années 70,Wire,Three Girl Rhumba,EXPERT
70s,Années 70,Buzzcocks,Ever Fallen in Love,EXPERT
70s,Années 70,The Damned,New Rose,EXPERT
70s,Années 70,Magazine,Shot by Both Sides,EXPERT
70s,Années 70,Funkadelic,Maggot Brain,EXPERT
70s,Années 70,Parliament,Flash Light,EXPERT
70s,Années 70,The Meters,Cissy Strut,EXPERT
70s,Années 70,Mandrill,Fencewalk,EXPERT
70s,Années 70,Cymande,Bra,EXPERT
70s,Années 70,Roy Ayers,Everybody Loves the Sunshine,EXPERT
70s,Années 70,Herbie Hancock,Chameleon,EXPERT
70s,Années 70,Weather Report,Birdland,EXPERT
70s,Années 70,Return to Forever,Spain,EXPERT
70s,Années 70,Mahavishnu Orchestra,Birds of Fire,EXPERT
70s,Années 70,Gil Scott-Heron,The Revolution Will Not Be Televised,EXPERT
80s,Années 80,Tears for Fears,Shout,MEDIUM
80s,Années 80,Simple Minds,Don't You (Forget About Me),MEDIUM
80s,Années 80,Duran Duran,Rio,MEDIUM
80s,Années 80,Spandau Ballet,Gold,MEDIUM
80s,Années 80,Culture Club,Karma Chameleon,MEDIUM
80s,Années 80,Wham!,Wake Me Up Before You Go-Go,MEDIUM
80s,Années 80,Eurythmics,Sweet Dreams (Are Made of This),MEDIUM
80s,Années 80,Depeche Mode,Just Can't Get Enough,MEDIUM
80s,Années 80,The Cure,Just Like Heaven,MEDIUM
80s,Années 80,New Order,Blue Monday,MEDIUM
80s,Années 80,Talk Talk,It's My Life,MEDIUM
80s,Années 80,INXS,Need You Tonight,MEDIUM
80s,Années 80,The Police,Every Breath You Take,MEDIUM
80s,Années 80,Tina Turner,What's Love Got to Do with It,MEDIUM
80s,Années 80,Phil Collins,In the Air Tonight,MEDIUM
80s,Années 80,Genesis,Invisible Touch,MEDIUM
80s,Années 80,Peter Gabriel,Sledgehammer,MEDIUM
80s,Années 80,Kate Bush,Running Up That Hill,MEDIUM
80s,Années 80,Toto,Africa,MEDIUM
80s,Années 80,Foreigner,I Want to Know What Love Is,MEDIUM
80s,Années 80,Journey,Don't Stop Believin',MEDIUM
80s,Années 80,Bon Jovi,Livin' on a Prayer,MEDIUM
80s,Années 80,Def Leppard,Pour Some Sugar on Me,MEDIUM
80s,Années 80,Van Halen,Jump,MEDIUM
80s,Années 80,Guns N' Roses,Sweet Child O' Mine,MEDIUM
80s,Années 80,Whitesnake,Here I Go Again,MEDIUM
80s,Années 80,Survivor,Eye of the Tiger,MEDIUM
80s,Années 80,Europe,The Final Countdown,MEDIUM
80s,Années 80,Bryan Adams,Summer of '69,MEDIUM
80s,Années 80,Billy Idol,Rebel Yell,MEDIUM
80s,Années 80,Pat Benatar,Love Is a Battlefield,MEDIUM
80s,Années 80,Cyndi Lauper,Time After Time,MEDIUM
80s,Années 80,Madonna,Like a Prayer,MEDIUM
80s,Années 80,Prince,Kiss,MEDIUM
80s,Années 80,Whitney Houston,I Wanna Dance with Somebody,MEDIUM
80s,Années 80,Lionel Richie,All Night Long (All Night),MEDIUM
80s,Années 80,a-ha,Take On Me,MEDIUM
80s,Années 80,Bonnie Tyler,Total Eclipse of the Heart,MEDIUM
80s,Années 80,Bananarama,Cruel Summer,MEDIUM
80s,Années 80,Soft Cell,Tainted Love,MEDIUM
80s,Années 80,Yazoo,Only You,MEDIUM
80s,Années 80,OMD,Enola Gay,MEDIUM
80s,Années 80,Heaven 17,Temptation,MEDIUM
80s,Années 80,ABC,The Look of Love,MEDIUM
80s,Années 80,Howard Jones,What Is Love?,MEDIUM
80s,Années 80,Nik Kershaw,Wouldn't It Be Good,MEDIUM
80s,Années 80,Thompson Twins,Hold Me Now,MEDIUM
80s,Années 80,Ultravox,Vienna,MEDIUM
80s,Années 80,Visage,Fade to Grey,MEDIUM
80s,Années 80,Gary Numan,Cars,MEDIUM
80s,Années 80,The Human League,Don't You Want Me,MEDIUM
80s,Années 80,The Smiths,This Charming Man,EXPERT
80s,Années 80,Joy Division,Atmosphere,EXPERT
80s,Années 80,Echo & the Bunnymen,The Killing Moon,EXPERT
80s,Années 80,The Jesus and Mary Chain,Just Like Honey,EXPERT
80s,Années 80,Cocteau Twins,Cherry-Coloured Funk,EXPERT
80s,Années 80,This Mortal Coil,Song to the Siren,EXPERT
80s,Années 80,Bauhaus,Bela Lugosi's Dead,EXPERT
80s,Années 80,Siouxsie and the Banshees,Cities in Dust,EXPERT
80s,Années 80,The Sisters of Mercy,This Corrosion,EXPERT
80s,Années 80,Killing Joke,Love Like Blood,EXPERT
80s,Années 80,Sonic Youth,Teen Age Riot,EXPERT
80s,Années 80,Pixies,Where Is My Mind?,EXPERT
80s,Années 80,Hüsker Dü,Could You Be the One?,EXPERT
80s,Années 80,The Replacements,Bastards of Young,EXPERT
80s,Années 80,Dinosaur Jr.,Freak Scene,EXPERT
80s,Années 80,R.E.M.,Radio Free Europe,EXPERT
80s,Années 80,Violent Femmes,Blister in the Sun,EXPERT
80s,Années 80,Talking Heads,Once in a Lifetime,EXPERT
80s,Années 80,Devo,Whip It,EXPERT
80s,Années 80,The B-52's,Rock Lobster,EXPERT
80s,Années 80,Pixies,Gigantic,EXPERT
80s,Années 80,The Fall,Hit the North,EXPERT
80s,Années 80,Gang of Four,Damaged Goods,EXPERT
80s,Années 80,Mission of Burma,That's When I Reach for My Revolver,EXPERT
80s,Années 80,Minutemen,This Ain't No Picnic,EXPERT
80s,Années 80,Black Flag,Rise Above,EXPERT
80s,Années 80,Dead Kennedys,Holiday in Cambodia,EXPERT
80s,Années 80,Bad Brains,Banned in D.C.,EXPERT
80s,Années 80,Misfits,Last Caress,EXPERT
80s,Années 80,Suicidal Tendencies,Institutionalized,EXPERT
80s,Années 80,Metallica,Master of Puppets,EXPERT
80s,Années 80,Slayer,Angel of Death,EXPERT
80s,Années 80,Megadeth,Peace Sells,EXPERT
80s,Années 80,Anthrax,Caught in a Mosh,EXPERT
80s,Années 80,Iron Maiden,The Trooper,EXPERT
80s,Années 80,Judas Priest,Painkiller,EXPERT
80s,Années 80,Run-DMC,Walk This Way,EXPERT
80s,Années 80,Public Enemy,Fight the Power,EXPERT
80s,Années 80,Beastie Boys,No Sleep till Brooklyn,EXPERT
80s,Années 80,LL Cool J,I Need a Beat,EXPERT
80s,Années 80,Eric B. & Rakim,Paid in Full,EXPERT
80s,Années 80,Boogie Down Productions,South Bronx,EXPERT
80s,Années 80,Grandmaster Flash,The Message,EXPERT
80s,Années 80,Afrika Bambaataa,Planet Rock,EXPERT
80s,Années 80,Mantronix,Bassline,EXPERT
90s,Années 90,Nirvana,Smells Like Teen Spirit,MEDIUM
90s,Années 90,Pearl Jam,Alive,MEDIUM
90s,Années 90,Soundgarden,Black Hole Sun,MEDIUM
90s,Années 90,Alice in Chains,Man in the Box,MEDIUM
90s,Années 90,Stone Temple Pilots,Plush,MEDIUM
90s,Années 90,Red Hot Chili Peppers,Under the Bridge,MEDIUM
90s,Années 90,Oasis,Wonderwall,MEDIUM
90s,Années 90,Blur,Song 2,MEDIUM
90s,Années 90,Radiohead,Creep,MEDIUM
90s,Années 90,The Cranberries,Zombie,MEDIUM
90s,Années 90,R.E.M.,Losing My Religion,MEDIUM
90s,Années 90,U2,One,MEDIUM
90s,Années 90,Green Day,Basket Case,MEDIUM
90s,Années 90,The Offspring,Self Esteem,MEDIUM
90s,Années 90,Weezer,Buddy Holly,MEDIUM
90s,Années 90,Smashing Pumpkins,1979,MEDIUM
90s,Années 90,Foo Fighters,Everlong,MEDIUM
90s,Années 90,Bush,Glycerine,MEDIUM
90s,Années 90,Live,Lightning Crashes,MEDIUM
90s,Années 90,Counting Crows,Mr. Jones,MEDIUM
90s,Années 90,Spin Doctors,Two Princes,MEDIUM
90s,Années 90,4 Non Blondes,What's Up?,MEDIUM
90s,Années 90,Alanis Morissette,Ironic,MEDIUM
90s,Années 90,Sheryl Crow,All I Wanna Do,MEDIUM
90s,Années 90,Natalie Imbruglia,Torn,MEDIUM
90s,Années 90,No Doubt,Don't Speak,MEDIUM
90s,Années 90,Sixpence None the Richer,Kiss Me,MEDIUM
90s,Années 90,Savage Garden,Truly Madly Deeply,MEDIUM
90s,Années 90,Backstreet Boys,I Want It That Way,MEDIUM
90s,Années 90,Spice Girls,Wannabe,MEDIUM
90s,Années 90,TLC,Waterfalls,MEDIUM
90s,Années 90,Destiny's Child,Say My Name,MEDIUM
90s,Années 90,Mariah Carey,Fantasy,MEDIUM
90s,Années 90,Whitney Houston,I Will Always Love You,MEDIUM
90s,Années 90,Boyz II Men,End of the Road,MEDIUM
90s,Années 90,Seal,Kiss from a Rose,MEDIUM
90s,Années 90,Bryan Adams,(Everything I Do) I Do It for You,MEDIUM
90s,Années 90,Celine Dion,My Heart Will Go On,MEDIUM
90s,Années 90,Ace of Base,The Sign,MEDIUM
90s,Années 90,Haddaway,What Is Love,MEDIUM
90s,Années 90,Snap!,Rhythm Is a Dancer,MEDIUM
90s,Années 90,2 Unlimited,No Limit,MEDIUM
90s,Années 90,Corona,The Rhythm of the Night,MEDIUM
90s,Années 90,La Bouche,Be My Lover,MEDIUM
90s,Années 90,Robin S.,Show Me Love,MEDIUM
90s,Années 90,CeCe Peniston,Finally,MEDIUM
90s,Années 90,Crystal Waters,Gypsy Woman (She's Homeless),MEDIUM
90s,Années 90,Real McCoy,Another Night,MEDIUM
90s,Années 90,Culture Beat,Mr. Vain,MEDIUM
90s,Années 90,Cher,Believe,MEDIUM
90s,Années 90,Portishead,Glory Box,EXPERT
90s,Années 90,Massive Attack,Teardrop,EXPERT
90s,Années 90,Tricky,Black Steel,EXPERT
90s,Années 90,Morcheeba,The Sea,EXPERT
90s,Années 90,Sneaker Pimps,6 Underground,EXPERT
90s,Années 90,Lamb,Gorecki,EXPERT
90s,Années 90,Björk,Army of Me,EXPERT
90s,Années 90,PJ Harvey,Down by the Water,EXPERT
90s,Années 90,Garbage,Stupid Girl,EXPERT
90s,Années 90,Hole,Violet,EXPERT
90s,Années 90,L7,Pretend We're Dead,EXPERT
90s,Années 90,Babes in Toyland,Bruise Violet,EXPERT
90s,Années 90,Sleater-Kinney,Dig Me Out,EXPERT
90s,Années 90,Pavement,Cut Your Hair,EXPERT
90s,Années 90,Guided by Voices,Motor Away,EXPERT
90s,Années 90,Built to Spill,Carry the Zero,EXPERT
90s,Années 90,Modest Mouse,Doin' the Cockroach,EXPERT
90s,Années 90,Yo La Tengo,Autumn Sweater,EXPERT
90s,Années 90,The Flaming Lips,She Don't Use Jelly,EXPERT
90s,Années 90,Mercury Rev,Goddess on a Hiway,EXPERT
90s,Années 90,Spiritualized,Ladies and Gentlemen We Are Floating in Space,EXPERT
90s,Années 90,My Bloody Valentine,Only Shallow,EXPERT
90s,Années 90,Slowdive,Alison,EXPERT
90s,Années 90,Ride,Vapour Trail,EXPERT
90s,Années 90,Lush,Sweetness and Light,EXPERT
90s,Années 90,Mazzy Star,Fade into You,EXPERT
90s,Années 90,Cocteau Twins,Iceblink Luck,EXPERT
90s,Années 90,Dinosaur Jr.,Start Choppin',EXPERT
90s,Années 90,Sebadoh,Skull,EXPERT
90s,Années 90,Superchunk,Slack Motherfucker,EXPERT
90s,Années 90,Fugazi,Waiting Room,EXPERT
90s,Années 90,Jawbreaker,Boxcar,EXPERT
90s,Années 90,Sunny Day Real Estate,Seven,EXPERT
90s,Années 90,At the Drive-In,One Armed Scissor,EXPERT
90s,Années 90,Refused,New Noise,EXPERT
90s,Années 90,Rage Against the Machine,Killing in the Name,EXPERT
90s,Années 90,Tool,Sober,EXPERT
90s,Années 90,Deftones,My Own Summer (Shove It),EXPERT
90s,Années 90,Korn,Blind,EXPERT
90s,Années 90,Wu-Tang Clan,C.R.E.A.M.,EXPERT
90s,Années 90,Nas,N.Y. State of Mind,EXPERT
90s,Années 90,A Tribe Called Quest,Electric Relaxation,EXPERT
90s,Années 90,The Notorious B.I.G.,Juicy,EXPERT
90s,Années 90,2Pac,California Love,EXPERT
90s,Années 90,Dr. Dre,Nuthin' but a 'G' Thang,EXPERT
2000s,Années 2000,Coldplay,Yellow,MEDIUM
2000s,Années 2000,Coldplay,Clocks,MEDIUM
2000s,Années 2000,The Killers,Mr. Brightside,MEDIUM
2000s,Années 2000,Franz Ferdinand,Take Me Out,MEDIUM
2000s,Années 2000,The White Stripes,Seven Nation Army,MEDIUM
2000s,Années 2000,The Strokes,Last Nite,MEDIUM
2000s,Années 2000,Kings of Leon,Sex on Fire,MEDIUM
2000s,Années 2000,Arctic Monkeys,I Bet You Look Good on the Dancefloor,MEDIUM
2000s,Années 2000,Kaiser Chiefs,I Predict a Riot,MEDIUM
2000s,Années 2000,Snow Patrol,Chasing Cars,MEDIUM
2000s,Années 2000,Keane,Somewhere Only We Know,MEDIUM
2000s,Années 2000,Muse,Time Is Running Out,MEDIUM
2000s,Années 2000,Linkin Park,In the End,MEDIUM
2000s,Années 2000,Evanescence,Bring Me to Life,MEDIUM
2000s,Années 2000,Nickelback,How You Remind Me,MEDIUM
2000s,Années 2000,Green Day,American Idiot,MEDIUM
2000s,Années 2000,Blink-182,All the Small Things,MEDIUM
2000s,Années 2000,Sum 41,In Too Deep,MEDIUM
2000s,Années 2000,Good Charlotte,Lifestyles of the Rich & Famous,MEDIUM
2000s,Années 2000,Fall Out Boy,"Sugar, We're Goin Down",MEDIUM
2000s,Années 2000,Panic! at the Disco,I Write Sins Not Tragedies,MEDIUM
2000s,Années 2000,My Chemical Romance,Welcome to the Black Parade,MEDIUM
2000s,Années 2000,Paramore,Misery Business,MEDIUM
2000s,Années 2000,OutKast,Hey Ya!,MEDIUM
2000s,Années 2000,Gnarls Barkley,Crazy,MEDIUM
2000s,Années 2000,Black Eyed Peas,Where Is the Love?,MEDIUM
2000s,Années 2000,Nelly,Hot in Herre,MEDIUM
2000s,Années 2000,50 Cent,In Da Club,MEDIUM
2000s,Années 2000,Eminem,Lose Yourself,MEDIUM
2000s,Années 2000,Kanye West,Gold Digger,MEDIUM
2000s,Années 2000,Jay-Z,99 Problems,MEDIUM
2000s,Années 2000,Beyoncé,Crazy in Love,MEDIUM
2000s,Années 2000,Rihanna,Umbrella,MEDIUM
2000s,Années 2000,Justin Timberlake,SexyBack,MEDIUM
2000s,Années 2000,Usher,Yeah!,MEDIUM
2000s,Années 2000,Britney Spears,Toxic,MEDIUM
2000s,Années 2000,Christina Aguilera,Beautiful,MEDIUM
2000s,Années 2000,Pink,Get the Party Started,MEDIUM
2000s,Années 2000,Avril Lavigne,Complicated,MEDIUM
2000s,Années 2000,Kelly Clarkson,Since U Been Gone,MEDIUM
2000s,Années 2000,Maroon 5,This Love,MEDIUM
2000s,Années 2000,James Blunt,You're Beautiful,MEDIUM
2000s,Années 2000,Daniel Powter,Bad Day,MEDIUM
2000s,Années 2000,The Fray,How to Save a Life,MEDIUM
2000s,Années 2000,Jason Mraz,I'm Yours,MEDIUM
2000s,Années 2000,Jack Johnson,Better Together,MEDIUM
2000s,Années 2000,Amy Winehouse,Rehab,MEDIUM
2000s,Années 2000,Duffy,Mercy,MEDIUM
2000s,Années 2000,Adele,Chasing Pavements,MEDIUM
2000s,Années 2000,Interpol,Evil,EXPERT
2000s,Années 2000,Yeah Yeah Yeahs,Maps,EXPERT
2000s,Années 2000,Bloc Party,Banquet,EXPERT
2000s,Années 2000,Editors,Munich,EXPERT
2000s,Années 2000,The National,Mr. November,EXPERT
2000s,Années 2000,Spoon,The Underdog,EXPERT
2000s,Années 2000,TV on the Radio,Wolf Like Me,EXPERT
2000s,Années 2000,LCD Soundsystem,All My Friends,EXPERT
2000s,Années 2000,Hot Chip,Ready for the Floor,EXPERT
2000s,Années 2000,Justice,D.A.N.C.E.,EXPERT
2000s,Années 2000,MGMT,Time to Pretend,EXPERT
2000s,Années 2000,Animal Collective,My Girls,EXPERT
2000s,Années 2000,Grizzly Bear,Two Weeks,EXPERT
2000s,Années 2000,Fleet Foxes,White Winter Hymnal,EXPERT
2000s,Années 2000,Bon Iver,Skinny Love,EXPERT
2000s,Années 2000,Sufjan Stevens,Chicago,EXPERT
2000s,Années 2000,The Shins,New Slang,EXPERT
2000s,Années 2000,Death Cab for Cutie,Soul Meets Body,EXPERT
2000s,Années 2000,Modest Mouse,Float On,EXPERT
2000s,Années 2000,Arcade Fire,Wake Up,EXPERT
2000s,Années 2000,Broken Social Scene,7/4 (Shoreline),EXPERT
2000s,Années 2000,Wolf Parade,I'll Believe in Anything,EXPERT
2000s,Années 2000,Of Montreal,Gronlandic Edit,EXPERT
2000s,Années 2000,Vampire Weekend,A-Punk,EXPERT
2000s,Années 2000,Dirty Projectors,Stillness Is the Move,EXPERT
2000s,Années 2000,Battles,Atlas,EXPERT
2000s,Années 2000,Liars,Plaster Casts of Everything,EXPERT
2000s,Années 2000,Deerhunter,Nothing Ever Happened,EXPERT
2000s,Années 2000,No Age,Eraser,EXPERT
2000s,Années 2000,Crystal Castles,Crimewave,EXPERT
2000s,Années 2000,M.I.A.,Paper Planes,EXPERT
2000s,Années 2000,Santigold,L.E.S. Artistes,EXPERT
2000s,Années 2000,Cut Copy,Lights & Music,EXPERT
2000s,Années 2000,Phoenix,1901,EXPERT
2000s,Années 2000,Empire of the Sun,Walking on a Dream,EXPERT
2000s,Années 2000,Friendly Fires,Paris,EXPERT
2000s,Années 2000,Hercules and Love Affair,Blind,EXPERT
2000s,Années 2000,The Knife,Heartbeats,EXPERT
2000s,Années 2000,Röyksopp,What Else Is There?,EXPERT
2000s,Années 2000,Boards of Canada,Dayvan Cowboy,EXPERT
2000s,Années 2000,Four Tet,Love Cry,EXPERT
2000s,Années 2000,Burial,Archangel,EXPERT
2000s,Années 2000,Madvillain,Accordion,EXPERT
2000s,Années 2000,MF DOOM,Rapp Snitch Knishes,EXPERT
2010s,Années 2010,Adele,Rolling in the Deep,MEDIUM
2010s,Années 2010,Ed Sheeran,Shape of You,MEDIUM
2010s,Années 2010,Bruno Mars,Uptown Funk,MEDIUM
2010s,Années 2010,Mark Ronson,Uptown Funk,MEDIUM
2010s,Années 2010,Pharrell Williams,Happy,MEDIUM
2010s,Années 2010,Daft Punk,Get Lucky,MEDIUM
2010s,Années 2010,Robin Thicke,Blurred Lines,MEDIUM
2010s,Années 2010,Maroon 5,Moves like Jagger,MEDIUM
2010s,Années 2010,Gotye,Somebody That I Used to Know,MEDIUM
2010s,Années 2010,Fun.,We Are Young,MEDIUM
2010s,Années 2010,Imagine Dragons,Radioactive,MEDIUM
2010s,Années 2010,OneRepublic,Counting Stars,MEDIUM
2010s,Années 2010,Avicii,Wake Me Up,MEDIUM
2010s,Années 2010,David Guetta,Titanium,MEDIUM
2010s,Années 2010,Calvin Harris,Summer,MEDIUM
2010s,Années 2010,Sia,Chandelier,MEDIUM
2010s,Années 2010,Lorde,Royals,MEDIUM
2010s,Années 2010,Lana Del Rey,Summertime Sadness,MEDIUM
2010s,Années 2010,Lady Gaga,Bad Romance,MEDIUM
2010s,Années 2010,Katy Perry,Firework,MEDIUM
2010s,Années 2010,Tame Impala,The Less I Know the Better,EXPERT
2010s,Années 2010,Glass Animals,Gooey,EXPERT
2010s,Années 2010,alt-J,Breezeblocks,EXPERT
2010s,Années 2010,Foals,My Number,EXPERT
2010s,Années 2010,The xx,Crystalised,EXPERT
2010s,Années 2010,Beach House,Myth,EXPERT
2010s,Années 2010,Mac DeMarco,Chamber of Reflection,EXPERT
2010s,Années 2010,King Krule,Easy Easy,EXPERT
2010s,Années 2010,Father John Misty,Real Love Baby,EXPERT
2010s,Années 2010,Sufjan Stevens,Should Have Known Better,EXPERT
2010s,Années 2010,Sufjan Stevens,Mystery of Love,EXPERT
2010s,Années 2010,Bon Iver,Holocene,EXPERT
2010s,Années 2010,Perfume Genius,Slip Away,EXPERT
2010s,Années 2010,Mitski,Your Best American Girl,EXPERT
2010s,Années 2010,Angel Olsen,Shut Up Kiss Me,EXPERT
2010s,Années 2010,Phoebe Bridgers,Motion Sickness,EXPERT
2010s,Années 2010,Big Thief,Not,EXPERT
2010s,Années 2010,Soccer Mommy,Your Dog,EXPERT
2010s,Années 2010,Snail Mail,Pristine,EXPERT
2010s,Années 2010,Japanese Breakfast,Be Sweet,EXPERT
2010s,Années 2010,Courtney Barnett,Avant Gardener,EXPERT
2010s,Années 2010,Parquet Courts,Wide Awake,EXPERT
2010s,Années 2010,IDLES,Danny Nedelko,EXPERT
2010s,Années 2010,Fontaines D.C.,Boys in the Better Land,EXPERT
2010s,Années 2010,Shame,One Rizla,EXPERT
2010s,Années 2010,Black Midi,953,EXPERT
2010s,Années 2010,Run the Jewels,Legend Has It,EXPERT
2010s,Années 2010,Danny Brown,Grown Up,EXPERT
2010s,Années 2010,Vince Staples,Norf Norf,EXPERT
2010s,Années 2010,Earl Sweatshirt,Chum,EXPERT
2010s,Années 2010,"Tyler, the Creator",Yonkers,EXPERT
2010s,Années 2010,Death Grips,Get Got,EXPERT
2010s,Années 2010,Flying Lotus,Never Catch Me,EXPERT
2010s,Années 2010,Thundercat,Them Changes,EXPERT
2010s,Années 2010,Kamasi Washington,Truth,EXPERT
2010s,Années 2010,FKA twigs,Two Weeks,EXPERT
2010s,Années 2010,James Blake,Retrograde,EXPERT
2010s,Années 2010,SBTRKT,Wildfire,EXPERT
2010s,Années 2010,Disclosure,Latch,EXPERT
2010s,Années 2010,Jamie xx,Loud Places,EXPERT
2010s,Années 2010,Caribou,Can't Do Without You,EXPERT
2010s,Années 2010,Bonobo,Cirrus,EXPERT
2010s,Années 2010,Nils Frahm,Says,EXPERT
2010s,Années 2010,Jon Hopkins,Open Eye Signal,EXPERT
2010s,Années 2010,Floating Points,Silhouettes,EXPERT
