slug,playlist,artist,title,level
tiktok-viral,TikTok & Viral,Tones and I,Dance Monkey,EASY
tiktok-viral,TikTok & Viral,Olivia Rodrigo,good 4 u,EASY
tiktok-viral,TikTok & Viral,Lizzo,About Damn Time,EASY
tiktok-viral,TikTok & Viral,Harry Styles,As It Was,EASY
tiktok-viral,TikTok & Viral,SZA,Kill Bill,EASY
tiktok-viral,TikTok & Viral,Miley Cyrus,Flowers,EASY
tiktok-viral,TikTok & Viral,Bizarrap & Shakira,Bzrp Music Sessions #53,EASY
tiktok-viral,TikTok & Viral,Bad Bunny,Tití Me Preguntó,EASY
tiktok-viral,TikTok & Viral,Sam Smith & Kim Petras,Unholy,EASY
tiktok-viral,TikTok & Viral,Måneskin,Beggin',EASY
tiktok-viral,TikTok & Viral,Yung Gravy,Betty (Get Money),EASY
tiktok-viral,TikTok & Viral,GAYLE,abcdefu,EASY
tiktok-viral,TikTok & Viral,Jack Harlow,Industry Baby,EASY
tiktok-viral,TikTok & Viral,Megan Thee Stallion & Beyoncé,Savage Remix,EASY
tiktok-viral,TikTok & Viral,Saweetie,Tap In,EASY
tiktok-viral,TikTok & Viral,Cardi B & Megan Thee Stallion,WAP,EASY
tiktok-viral,TikTok & Viral,Masked Wolf,Astronaut in the Ocean,EASY
tiktok-viral,TikTok & Viral,24kGoldn,Mood,EASY
tiktok-viral,TikTok & Viral,StaySolidRocky,Party Girl,EASY
tiktok-viral,TikTok & Viral,BENEE,Supalonely,EASY
tiktok-viral,TikTok & Viral,Roddy Ricch,The Box,EASY
tiktok-viral,TikTok & Viral,Surfaces,Sunday Best,MEDIUM
tiktok-viral,TikTok & Viral,Powfu,death bed (coffee for your head),MEDIUM
tiktok-viral,TikTok & Viral,Y2K & bbno$,Lalala,MEDIUM
tiktok-viral,TikTok & Viral,Curtis Roach,Bored in the House,MEDIUM
tiktok-viral,TikTok & Viral,Jawsh 685 & Jason Derulo,Savage Love,MEDIUM
tiktok-viral,TikTok & Viral,Internet Money,Lemonade,MEDIUM
tiktok-viral,TikTok & Viral,Tai Verdes,Stuck in the Middle,MEDIUM
tiktok-viral,TikTok & Viral,Måneskin,I Wanna Be Your Slave,MEDIUM
tiktok-viral,TikTok & Viral,ppcocaine,3 Musketeers,MEDIUM
tiktok-viral,TikTok & Viral,Erica Banks,Buss It,MEDIUM
tiktok-viral,TikTok & Viral,Coi Leray,No More Parties,MEDIUM
tiktok-viral,TikTok & Viral,Russ Millions & Tion Wayne,Body,MEDIUM
tiktok-viral,TikTok & Viral,ArrDee,Oliver Twist,MEDIUM
tiktok-viral,TikTok & Viral,Aitch,Baby,MEDIUM
tiktok-viral,TikTok & Viral,Central Cee,Doja,MEDIUM
tiktok-viral,TikTok & Viral,Nicky Youre,Sunroof,MEDIUM
tiktok-viral,TikTok & Viral,OMG (& AronChupa),I'm an Albatraoz,MEDIUM
tiktok-viral,TikTok & Viral,Lost Frequencies & Calum Scott,Where Are You Now,MEDIUM
tiktok-viral,TikTok & Viral,Joel Corry,Head & Heart,MEDIUM
tiktok-viral,TikTok & Viral,Acraze,Do It to It,MEDIUM
tiktok-viral,TikTok & Viral,"ATB, Topic & A7S",Your Love (9PM),MEDIUM
tiktok-viral,TikTok & Viral,Elley Duhé,MIDDLE OF THE NIGHT,MEDIUM
tiktok-viral,TikTok & Viral,David Guetta & Bebe Rexha,I'm Good (Blue),MEDIUM
tiktok-viral,TikTok & Viral,Kim Petras,Coconuts,MEDIUM
tiktok-viral,TikTok & Viral,FLO MILLI,In the Party,MEDIUM
tiktok-viral,TikTok & Viral,Doja Cat,Need to Know,MEDIUM
tiktok-viral,TikTok & Viral,Tiësto,The Business,MEDIUM
tiktok-viral,TikTok & Viral,Joji,Glimpse of Us,MEDIUM
tiktok-viral,TikTok & Viral,d4vd,Romantic Homicide,MEDIUM
tiktok-viral,TikTok & Viral,Lil Tecca,Ransom,MEDIUM
tiktok-viral,TikTok & Viral,Mother Mother,Hayloft,EXPERT
tiktok-viral,TikTok & Viral,Cavetown,This Is Home,EXPERT
tiktok-viral,TikTok & Viral,TV Girl,Lovers Rock,EXPERT
tiktok-viral,TikTok & Viral,Mitski,Nobody,EXPERT
tiktok-viral,TikTok & Viral,Wave to Earth,seasons,EXPERT
tiktok-viral,TikTok & Viral,Laufey,From the Start,EXPERT
tiktok-viral,TikTok & Viral,beabadoobee,Coffee,EXPERT
tiktok-viral,TikTok & Viral,Clairo,Pretty Girl,EXPERT
tiktok-viral,TikTok & Viral,Girl in Red,we fell in love in october,EXPERT
tiktok-viral,TikTok & Viral,Boy Pablo,Everytime,EXPERT
tiktok-viral,TikTok & Viral,Rex Orange County,Loving Is Easy,EXPERT
tiktok-viral,TikTok & Viral,Conan Gray,Heather,EXPERT
tiktok-viral,TikTok & Viral,Arctic Monkeys,505,EXPERT
tiktok-viral,TikTok & Viral,The Neighbourhood,Sweater Weather,EXPERT
tiktok-viral,TikTok & Viral,Hozier,Take Me to Church,EXPERT
tiktok-viral,TikTok & Viral,Lana Del Rey,Say Yes to Heaven,EXPERT
tiktok-viral,TikTok & Viral,Frank Ocean,Pink + White,EXPERT
tiktok-viral,TikTok & Viral,Mac DeMarco,Chamber of Reflection,EXPERT
tiktok-viral,TikTok & Viral,Aphex Twin,Avril 14th,EXPERT
tiktok-viral,TikTok & Viral,Yameii Online,Sentimental,EXPERT
tiktok-viral,TikTok & Viral,Sidhu Moose Wala,295,EXPERT
tiktok-viral,TikTok & Viral,Shubh,We Rollin,EXPERT
tiktok-viral,TikTok & Viral,AP Dhillon,Brown Munde,EXPERT
tiktok-viral,TikTok & Viral,King,Maan Meri Jaan,EXPERT
tiktok-viral,TikTok & Viral,Jvke,Golden Hour,EXPERT
tiktok-viral,TikTok & Viral,Stephen Sanchez,Until I Found You,EXPERT
tiktok-viral,TikTok & Viral,Tom Odell,Another Love,EXPERT
tiktok-viral,TikTok & Viral,Vance Joy,Riptide,EXPERT
le-sample,Le Sample,Eminem,Stan,EASY
le-sample,Le Sample,MC Hammer,U Can't Touch This,EASY
le-sample,Le Sample,Vanilla Ice,Ice Ice Baby,EASY
le-sample,Le Sample,Puff Daddy,I'll Be Missing You,EASY
le-sample,Le Sample,Kanye West,Stronger,EASY
le-sample,Le Sample,Kanye West,Gold Digger,EASY
le-sample,Le Sample,Flo Rida,Right Round,EASY
le-sample,Le Sample,Black Eyed Peas,Pump It,EASY
le-sample,Le Sample,Coolio,Gangsta's Paradise,EASY
le-sample,Le Sample,The Fugees,Ready or Not,EASY
le-sample,Le Sample,Beyoncé,Crazy in Love,EASY
le-sample,Le Sample,Jay-Z,Hard Knock Life (Ghetto Anthem),EASY
le-sample,Le Sample,Rihanna,Don't Stop the Music,EASY
le-sample,Le Sample,M.I.A.,Paper Planes,EASY
le-sample,Le Sample,Daft Punk,"Harder, Better, Faster, Stronger",EASY
le-sample,Le Sample,Gnarls Barkley,Crazy,EASY
le-sample,Le Sample,Mark Ronson,Valerie,EASY
le-sample,Le Sample,Madonna,Hung Up,EASY
le-sample,Le Sample,Eric Prydz,Call on Me,EASY
le-sample,Le Sample,Pitbull,Timber,EASY
le-sample,Le Sample,will.i.am & Britney Spears,Scream & Shout,EASY
le-sample,Le Sample,DJ Khaled,All I Do Is Win,EASY
le-sample,Le Sample,50 Cent,In Da Club,EASY
le-sample,Le Sample,Snoop Dogg,Drop It Like It's Hot,EASY
le-sample,Le Sample,Drake,Hotline Bling,EASY
le-sample,Le Sample,De La Soul,The Magic Number,MEDIUM
le-sample,Le Sample,A Tribe Called Quest,Can I Kick It?,MEDIUM
le-sample,Le Sample,Public Enemy,Fight the Power,MEDIUM
le-sample,Le Sample,Beastie Boys,Paul Revere,MEDIUM
le-sample,Le Sample,Cypress Hill,Insane in the Brain,MEDIUM
le-sample,Le Sample,House of Pain,Jump Around,MEDIUM
le-sample,Le Sample,Naughty by Nature,Hip Hop Hooray,MEDIUM
le-sample,Le Sample,Wu-Tang Clan,C.R.E.A.M.,MEDIUM
le-sample,Le Sample,Nas,The World Is Yours,MEDIUM
le-sample,Le Sample,Mobb Deep,"Shook Ones, Pt. II",MEDIUM
le-sample,Le Sample,Notorious B.I.G.,Juicy,MEDIUM
le-sample,Le Sample,2Pac,I Get Around,MEDIUM
le-sample,Le Sample,Dr. Dre,Let Me Ride,MEDIUM
le-sample,Le Sample,Warren G,Regulate,MEDIUM
le-sample,Le Sample,Massive Attack,Safe from Harm,MEDIUM
le-sample,Le Sample,Portishead,Glory Box,MEDIUM
le-sample,Le Sample,Moby,Natural Blues,MEDIUM
le-sample,Le Sample,Fatboy Slim,Praise You,MEDIUM
le-sample,Le Sample,The Avalanches,Since I Left You,MEDIUM
le-sample,Le Sample,DJ Shadow,Midnight in a Perfect World,MEDIUM
le-sample,Le Sample,J Dilla,Don't Cry,MEDIUM
le-sample,Le Sample,Madvillain,Accordion,MEDIUM
le-sample,Le Sample,Kendrick Lamar,King Kunta,MEDIUM
le-sample,Le Sample,Childish Gambino,This Is America,MEDIUM
le-sample,Le Sample,Travis Scott,SICKO MODE,MEDIUM
le-sample,Le Sample,Doja Cat,Say So,MEDIUM
le-sample,Le Sample,Lizzo,Juice,MEDIUM
le-sample,Le Sample,Bruno Mars,Uptown Funk,MEDIUM
le-sample,Le Sample,Mark Ronson,Ooh Wee,MEDIUM
le-sample,Le Sample,Amerie,1 Thing,MEDIUM
le-sample,Le Sample,James Brown,Funky Drummer,EXPERT
le-sample,Le Sample,The Winstons,"Amen, Brother",EXPERT
le-sample,Le Sample,Lyn Collins,Think (About It),EXPERT
le-sample,Le Sample,Lou Donaldson,Ode to Billie Joe,EXPERT
le-sample,Le Sample,Bob James,Nautilus,EXPERT
le-sample,Le Sample,Bob James,Take Me to the Mardi Gras,EXPERT
le-sample,Le Sample,The Honey Drippers,Impeach the President,EXPERT
le-sample,Le Sample,Skull Snaps,It's a New Day,EXPERT
le-sample,Le Sample,Melvin Bliss,Synthetic Substitution,EXPERT
le-sample,Le Sample,The Incredible Bongo Band,Apache,EXPERT
le-sample,Le Sample,Dennis Coffey,Scorpio,EXPERT
le-sample,Le Sample,Isaac Hayes,Hyperbolicsyllabicsesquedalymistic,EXPERT
le-sample,Le Sample,Roy Ayers,Everybody Loves the Sunshine,EXPERT
le-sample,Le Sample,Lonnie Liston Smith,A Garden of Peace,EXPERT
le-sample,Le Sample,Tom Scott,Today,EXPERT
le-sample,Le Sample,Joe Tex,Papa Was Too,EXPERT
le-sample,Le Sample,Galt MacDermot,Space,EXPERT
le-sample,Le Sample,David Axelrod,The Edge,EXPERT
le-sample,Le Sample,Ramsey Lewis,Les Fleurs,EXPERT
le-sample,Le Sample,Minnie Riperton,Inside My Love,EXPERT
le-sample,Le Sample,The Emotions,Blind Alley,EXPERT
le-sample,Le Sample,Patrice Rushen,Remind Me,EXPERT
le-sample,Le Sample,Tom Tom Club,Genius of Love,EXPERT
le-sample,Le Sample,Loose Ends,Hangin' on a String,EXPERT
le-sample,Le Sample,Slick Rick,La Di Da Di,EXPERT
le-sample,Le Sample,Zapp,More Bounce to the Ounce,EXPERT
le-sample,Le Sample,Leon Haywood,I Want'a Do Something Freaky to You,EXPERT
le-sample,Le Sample,Curtis Mayfield,Pusherman,EXPERT
le-sample,Le Sample,Isaac Hayes,Walk On By,EXPERT
le-sample,Le Sample,Labi Siffre,I Got The...,EXPERT
