slug,playlist,artist,title,level
musicals-us,Comédies musicales US,Dreamgirls,And I Am Telling You I'm Not Going,MEDIUM
musicals-us,Comédies musicales US,Dreamgirls,One Night Only,MEDIUM
musicals-us,Comédies musicales US,Rent,Seasons of Love,MEDIUM
musicals-us,Comédies musicales US,Annie,Tomorrow,MEDIUM
musicals-us,Comédies musicales US,Annie,It's the Hard Knock Life,MEDIUM
musicals-us,Comédies musicales US,Moulin Rouge!,Come What May,MEDIUM
musicals-us,Comédies musicales US,Moulin Rouge!,Lady Marmalade,EASY
musicals-us,Comédies musicales US,Cabaret,Cabaret,MEDIUM
musicals-us,Comédies musicales US,Cabaret,Money,EXPERT
musicals-us,Comédies musicales US,Jesus Christ Superstar,Superstar,MEDIUM
musicals-us,Comédies musicales US,Jesus Christ Superstar,I Don't Know How to Love Him,EXPERT
musicals-us,Comédies musicales US,Evita,Don't Cry for Me Argentina,MEDIUM
musicals-us,Comédies musicales US,Singin' in the Rain,Singin' in the Rain,EASY
musicals-us,Comédies musicales US,Funny Girl,Don't Rain on My Parade,MEDIUM
musicals-us,Comédies musicales US,Fiddler on the Roof,If I Were a Rich Man,MEDIUM
musicals-us,Comédies musicales US,Fiddler on the Roof,Tradition,EXPERT
musicals-us,Comédies musicales US,My Fair Lady,I Could Have Danced All Night,MEDIUM
musicals-us,Comédies musicales US,Guys and Dolls,Luck Be a Lady,EXPERT
musicals-us,Comédies musicales US,A Chorus Line,One,EXPERT
musicals-us,Comédies musicales US,The Wizard of Oz,Over the Rainbow,EASY
musicals-us,Comédies musicales US,The Book of Mormon,Hello,EXPERT
musicals-us,Comédies musicales US,La La Land,City of Stars,EASY
musicals-us,Comédies musicales US,La La Land,Another Day of Sun,MEDIUM
musicals-us,Comédies musicales US,La La Land,Audition (The Fools Who Dream),MEDIUM
musicals-us,Comédies musicales US,In the Heights,In the Heights,MEDIUM
musicals-us,Comédies musicales US,In the Heights,"96,000",EXPERT
musicals-us,Comédies musicales US,Kinky Boots,Raise You Up / Just Be,EXPERT
musicals-us,Comédies musicales US,Newsies,Seize the Day,EXPERT
musicals-us,Comédies musicales US,Matilda the Musical,Naughty,MEDIUM
musicals-us,Comédies musicales US,Matilda the Musical,When I Grow Up,MEDIUM
musicals-us,Comédies musicales US,Matilda the Musical,Revolting Children,EXPERT
musicals-us,Comédies musicales US,Six,Ex-Wives,EXPERT
musicals-us,Comédies musicales US,Waitress,She Used to Be Mine,EXPERT
musicals-us,Comédies musicales US,Dear Evan Hansen,Waving Through a Window,EXPERT
musicals-us,Comédies musicales US,Dear Evan Hansen,You Will Be Found,EXPERT
musicals-us,Comédies musicales US,Sweeney Todd,Not While I'm Around,EXPERT
musicals-us,Comédies musicales US,Jersey Boys,"December, 1963 (Oh What a Night)",MEDIUM
musicals-us,Comédies musicales US,Pippin,Corner of the Sky,EXPERT
musicals-us,Comédies musicales US,School of Rock,Stick It to the Man,EXPERT
musicals-us,Comédies musicales US,Beautiful: The Carole King Musical,I Feel the Earth Move,EXPERT
duos-cultes,Duos cultes,Elton John & Kiki Dee,Don't Go Breaking My Heart,EASY
duos-cultes,Duos cultes,Marvin Gaye & Tammi Terrell,Ain't No Mountain High Enough,EASY
duos-cultes,Duos cultes,Sonny & Cher,I Got You Babe,MEDIUM
duos-cultes,Duos cultes,Barbra Streisand & Donna Summer,No More Tears (Enough Is Enough),MEDIUM
duos-cultes,Duos cultes,Kenny Rogers & Dolly Parton,Islands in the Stream,MEDIUM
duos-cultes,Duos cultes,George Michael & Aretha Franklin,I Knew You Were Waiting (for Me),MEDIUM
duos-cultes,Duos cultes,Lionel Richie & Diana Ross,Endless Love,MEDIUM
duos-cultes,Duos cultes,Stevie Wonder & Paul McCartney,Ebony and Ivory,MEDIUM
duos-cultes,Duos cultes,Eminem & Rihanna,Love the Way You Lie,EASY
duos-cultes,Duos cultes,Jay-Z & Alicia Keys,Empire State of Mind,EASY
duos-cultes,Duos cultes,Pink & Nate Ruess,Just Give Me a Reason,EASY
duos-cultes,Duos cultes,Robbie Williams & Nicole Kidman,Somethin' Stupid,MEDIUM
duos-cultes,Duos cultes,David Bowie & Mick Jagger,Dancing in the Street,MEDIUM
duos-cultes,Duos cultes,Queen & David Bowie,Under Pressure,MEDIUM
duos-cultes,Duos cultes,Run-DMC & Aerosmith,Walk This Way,MEDIUM
duos-cultes,Duos cultes,Beyoncé & Shakira,Beautiful Liar,MEDIUM
duos-cultes,Duos cultes,Nelly & Kelly Rowland,Dilemma,EASY
duos-cultes,Duos cultes,"Christina Aguilera, Lil' Kim, Mýa & Pink",Lady Marmalade,EASY
duos-cultes,Duos cultes,T.I. & Rihanna,Live Your Life,MEDIUM
duos-cultes,Duos cultes,B.o.B & Hayley Williams,Airplanes,MEDIUM
duos-cultes,Duos cultes,Rihanna & Drake,Work,EASY
duos-cultes,Duos cultes,Mark Ronson & Bruno Mars,Uptown Funk,EASY
duos-cultes,Duos cultes,Clean Bandit & Jess Glynne,Rather Be,MEDIUM
duos-cultes,Duos cultes,Ed Sheeran & Justin Bieber,I Don't Care,MEDIUM
duos-cultes,Duos cultes,Lady Gaga & Ariana Grande,Rain on Me,MEDIUM
duos-cultes,Duos cultes,Elton John & Dua Lipa,Cold Heart (PNAU Remix),MEDIUM
duos-cultes,Duos cultes,The Chainsmokers & Halsey,Closer,EASY
duos-cultes,Duos cultes,Jason Derulo & Nuka,Want to Want Me? Swalla,MEDIUM
duos-cultes,Duos cultes,Lady Gaga & Beyoncé,Telephone,MEDIUM
duos-cultes,Duos cultes,Serge Gainsbourg & Jane Birkin,Je t'aime... moi non plus,MEDIUM
duos-cultes,Duos cultes,Fredericks Goldman Jones,À nos actes manqués,MEDIUM
duos-cultes,Duos cultes,Jean-Jacques Goldman & Carole Fredericks,Né en 17 à Leidenstadt,MEDIUM
duos-cultes,Duos cultes,Céline Dion & Jean-Jacques Goldman,J'irai où tu iras,EASY
duos-cultes,Duos cultes,Garou & Céline Dion,Sous le vent,EASY
duos-cultes,Duos cultes,Calogero & Passi,Face à la mer,MEDIUM
duos-cultes,Duos cultes,Jean-Jacques Goldman & Sirima,Là-bas,MEDIUM
duos-cultes,Duos cultes,Daniel Balavoine & France Gall,Tous les cris les SOS,MEDIUM
duos-cultes,Duos cultes,Patricia Kaas & ?,Les hommes qui passent,EXPERT
duos-cultes,Duos cultes,Patrick Fiori & Julie Zenatti,Si tu savais,EXPERT
duos-cultes,Duos cultes,Pascal Obispo & Zazie,L'important c'est d'aimer? ,EXPERT
duos-cultes,Duos cultes,Florent Pagny & ?,Caruso? ,EXPERT
duos-cultes,Duos cultes,Étienne Daho & Charlotte Gainsbourg,If,EXPERT
duos-cultes,Duos cultes,Stromae & ?,Ta fête? ,EXPERT
duos-cultes,Duos cultes,Vanessa Paradis & -M-,La Seine,MEDIUM
duos-cultes,Duos cultes,Indila & ?,Dernière danse? ,EXPERT
duos-cultes,Duos cultes,Bigflo & Oli,Dommage,MEDIUM
duos-cultes,Duos cultes,Soprano & ?,Fragile? ,EXPERT
duos-cultes,Duos cultes,Black M & ?,Sur ma route? ,EXPERT
duos-cultes,Duos cultes,Maître Gims & Vianney,La Même,EASY
duos-cultes,Duos cultes,Slimane & Vitaa,Avant toi,MEDIUM
duos-cultes,Duos cultes,Vitaa & Slimane,Ça va ça vient,MEDIUM
duos-cultes,Duos cultes,Amir & ?,États d'amour? ,EXPERT
duos-cultes,Duos cultes,Kendji Girac & Soprano,No Me Mires Más,EXPERT
duos-cultes,Duos cultes,Nâdiya & Smartzee,Tous ces mots,MEDIUM
duos-cultes,Duos cultes,Tragédie,Hey Oh,MEDIUM
duos-cultes,Duos cultes,Willy Denzey & ?,Le Mur du son? ,EXPERT
duos-cultes,Duos cultes,Modjo,Lady (Hear Me Tonight),MEDIUM
duos-cultes,Duos cultes,Daft Punk & Julian Casablancas,Instant Crush,MEDIUM
duos-cultes,Duos cultes,Daft Punk & Pharrell Williams,Lose Yourself to Dance,MEDIUM
duos-cultes,Duos cultes,Gorillaz & De La Soul,Feel Good Inc.,EASY
duos-cultes,Duos cultes,Lady Antebellum,Need You Now,MEDIUM
duos-cultes,Duos cultes,David Guetta & Kelly Rowland,When Love Takes Over,EASY
duos-cultes,Duos cultes,David Guetta & Akon,Sexy Bitch,EASY
duos-cultes,Duos cultes,Calvin Harris & Disciples,How Deep Is Your Love,MEDIUM
duos-cultes,Duos cultes,Sigala & Paloma Faith,Lullaby? ,EXPERT
duos-cultes,Duos cultes,Robin Schulz & James Blunt,OK,EXPERT
duos-cultes,Duos cultes,Avicii & Aloe Blacc,Wake Me Up,EASY
duos-cultes,Duos cultes,Major Lazer & MØ,Lean On,EASY
duos-cultes,Duos cultes,Eminem & Dido,Stan,MEDIUM
duos-cultes,Duos cultes,Santana & Rob Thomas,Smooth,EASY
duos-cultes,Duos cultes,Shakira & Wyclef Jean,Hips Don't Lie,EASY
duos-cultes,Duos cultes,Jennifer Lopez & Pitbull,On the Floor,EASY
reggae,Reggae & Bob Marley,Bob Marley,"No Woman, No Cry",EASY
reggae,Reggae & Bob Marley,Bob Marley,Three Little Birds,EASY
reggae,Reggae & Bob Marley,Bob Marley,One Love,EASY
reggae,Reggae & Bob Marley,Bob Marley,Buffalo Soldier,EASY
reggae,Reggae & Bob Marley,Bob Marley,Could You Be Loved,EASY
reggae,Reggae & Bob Marley,Bob Marley,Is This Love,EASY
reggae,Reggae & Bob Marley,Bob Marley,Redemption Song,MEDIUM
reggae,Reggae & Bob Marley,Bob Marley,Jamming,MEDIUM
reggae,Reggae & Bob Marley,Bob Marley,"Get Up, Stand Up",MEDIUM
reggae,Reggae & Bob Marley,Bob Marley,Stir It Up,MEDIUM
reggae,Reggae & Bob Marley,Bob Marley,I Shot the Sheriff,MEDIUM
reggae,Reggae & Bob Marley,Bob Marley,Sun Is Shining,MEDIUM
reggae,Reggae & Bob Marley,Bob Marley,Waiting in Vain,MEDIUM
reggae,Reggae & Bob Marley,Bob Marley,Exodus,MEDIUM
reggae,Reggae & Bob Marley,Bob Marley,Iron Lion Zion,MEDIUM
reggae,Reggae & Bob Marley,Jimmy Cliff,The Harder They Come,MEDIUM
reggae,Reggae & Bob Marley,Jimmy Cliff,Many Rivers to Cross,MEDIUM
reggae,Reggae & Bob Marley,Jimmy Cliff,You Can Get It If You Really Want,MEDIUM
reggae,Reggae & Bob Marley,Jimmy Cliff,I Can See Clearly Now,EASY
reggae,Reggae & Bob Marley,Toots & the Maytals,Pressure Drop,MEDIUM
reggae,Reggae & Bob Marley,Toots & the Maytals,54-46 That's My Number,EXPERT
reggae,Reggae & Bob Marley,Peter Tosh,Legalize It,MEDIUM
reggae,Reggae & Bob Marley,Burning Spear,Marcus Garvey,EXPERT
reggae,Reggae & Bob Marley,Gregory Isaacs,Night Nurse,MEDIUM
reggae,Reggae & Bob Marley,Dennis Brown,Money in My Pocket,EXPERT
reggae,Reggae & Bob Marley,Desmond Dekker,Israelites,MEDIUM
reggae,Reggae & Bob Marley,Eddy Grant,Gimme Hope Jo'anna,MEDIUM
reggae,Reggae & Bob Marley,UB40,Red Red Wine,EASY
reggae,Reggae & Bob Marley,UB40,Kingston Town,MEDIUM
reggae,Reggae & Bob Marley,UB40,(I Can't Help) Falling in Love with You,EASY
reggae,Reggae & Bob Marley,UB40,Cherry Oh Baby,EXPERT
reggae,Reggae & Bob Marley,Inner Circle,Sweat (A La La La La Long),EASY
reggae,Reggae & Bob Marley,Inner Circle,Bad Boys,MEDIUM
reggae,Reggae & Bob Marley,Shaggy,It Wasn't Me,EASY
reggae,Reggae & Bob Marley,Shaggy,Boombastic,EASY
reggae,Reggae & Bob Marley,Shaggy,Angel,EASY
reggae,Reggae & Bob Marley,Shaggy,Oh Carolina,MEDIUM
reggae,Reggae & Bob Marley,Sean Paul,Gimme the Light,MEDIUM
reggae,Reggae & Bob Marley,Sean Paul,Like Glue,MEDIUM
reggae,Reggae & Bob Marley,Shabba Ranks,Mr. Loverman,MEDIUM
reggae,Reggae & Bob Marley,Chaka Demus & Pliers,Murder She Wrote,MEDIUM
reggae,Reggae & Bob Marley,Chaka Demus & Pliers,Tease Me,MEDIUM
reggae,Reggae & Bob Marley,Ini Kamoze,Here Comes the Hotstepper,MEDIUM
reggae,Reggae & Bob Marley,Maxi Priest,Close to You,MEDIUM
reggae,Reggae & Bob Marley,Bitty McLean,It Keeps Rainin' (Tears from My Eyes),EXPERT
reggae,Reggae & Bob Marley,Aswad,Don't Turn Around,MEDIUM
reggae,Reggae & Bob Marley,Damian Marley,Welcome to Jamrock,MEDIUM
reggae,Reggae & Bob Marley,Ziggy Marley,Tomorrow People,EXPERT
reggae,Reggae & Bob Marley,Koffee,Toast,MEDIUM
reggae,Reggae & Bob Marley,Chronixx,Here Comes Trouble,EXPERT
reggae,Reggae & Bob Marley,Protoje,Who Knows,EXPERT
reggae,Reggae & Bob Marley,Alpha Blondy,Brigadier Sabari,MEDIUM
reggae,Reggae & Bob Marley,Alpha Blondy,Jérusalem,MEDIUM
reggae,Reggae & Bob Marley,Tiken Jah Fakoly,Françafrique,MEDIUM
reggae,Reggae & Bob Marley,Pierpoljak,Je sais pas jouer,MEDIUM
reggae,Reggae & Bob Marley,Danakil,Marley,EXPERT
reggae,Reggae & Bob Marley,Dub Inc,Tout ce qu'ils veulent,EXPERT
reggae,Reggae & Bob Marley,Matisyahu,One Day,MEDIUM
reggae,Reggae & Bob Marley,SOJA,You and Me,EXPERT
reggae,Reggae & Bob Marley,Steel Pulse,Your House,EXPERT
reggae,Reggae & Bob Marley,Black Uhuru,Guess Who's Coming to Dinner,EXPERT
reggae,Reggae & Bob Marley,Gentleman,Superior,EXPERT
reggae,Reggae & Bob Marley,Alborosie,Kingston Town,EXPERT
reggae,Reggae & Bob Marley,Lucky Dube,Together as One,EXPERT
reggae,Reggae & Bob Marley,Third World,Now That We Found Love,MEDIUM
reggae,Reggae & Bob Marley,Gyptian,Hold You,MEDIUM
reggae,Reggae & Bob Marley,Mr. Vegas,Heads High,EXPERT
reggae,Reggae & Bob Marley,Beenie Man,Who Am I,MEDIUM
reggae,Reggae & Bob Marley,Buju Banton,Champion,EXPERT
reggae,Reggae & Bob Marley,Barrington Levy,Here I Come,EXPERT
reggae,Reggae & Bob Marley,Eek-A-Mouse,Wa-Do-Dem,EXPERT
reggae,Reggae & Bob Marley,Horace Andy,Skylarking,EXPERT
reggae,Reggae & Bob Marley,Johnny Nash,Hold Me Tight,MEDIUM
reggae,Reggae & Bob Marley,Musical Youth,Pass the Dutchie,MEDIUM
country,Country,Johnny Cash,Ring of Fire,EASY
country,Country,Johnny Cash,Folsom Prison Blues,MEDIUM
country,Country,Johnny Cash,Hurt,MEDIUM
country,Country,Johnny Cash,I Walk the Line,MEDIUM
country,Country,Dolly Parton,Jolene,EASY
country,Country,Dolly Parton,9 to 5,EASY
country,Country,Dolly Parton,Coat of Many Colors,EXPERT
country,Country,Kenny Rogers,The Gambler,MEDIUM
country,Country,Kenny Rogers,Coward of the County,MEDIUM
country,Country,Kenny Rogers,Lucille,EXPERT
country,Country,Willie Nelson,On the Road Again,MEDIUM
country,Country,Willie Nelson,Always on My Mind,MEDIUM
country,Country,Garth Brooks,Friends in Low Places,MEDIUM
country,Country,Garth Brooks,The Dance,EXPERT
country,Country,Shania Twain,Man! I Feel Like a Woman!,EASY
country,Country,Shania Twain,You're Still the One,EASY
country,Country,Shania Twain,That Don't Impress Me Much,EASY
country,Country,The Chicks,Not Ready to Make Nice,MEDIUM
country,Country,The Chicks,Wide Open Spaces,MEDIUM
country,Country,Faith Hill,This Kiss,MEDIUM
country,Country,Faith Hill,Breathe,MEDIUM
country,Country,Tim McGraw,Live Like You Were Dying,MEDIUM
country,Country,Tim McGraw,Humble and Kind,EXPERT
country,Country,Carrie Underwood,Before He Cheats,MEDIUM
country,Country,Carrie Underwood,"Jesus, Take the Wheel",MEDIUM
country,Country,Taylor Swift,You Belong with Me,EASY
country,Country,Taylor Swift,Tim McGraw,EXPERT
country,Country,Blake Shelton,God's Country,MEDIUM
country,Country,Luke Bryan,Country Girl (Shake It for Me),MEDIUM
country,Country,Luke Combs,Beautiful Crazy,MEDIUM
country,Country,Luke Combs,Fast Car,MEDIUM
country,Country,Morgan Wallen,Last Night,MEDIUM
country,Country,Morgan Wallen,Whiskey Glasses,MEDIUM
country,Country,Kacey Musgraves,Rainbow,EXPERT
country,Country,Kacey Musgraves,Follow Your Arrow,EXPERT
country,Country,Chris Stapleton,Tennessee Whiskey,EASY
country,Country,Chris Stapleton,Starting Over,MEDIUM
country,Country,Zac Brown Band,Chicken Fried,MEDIUM
country,Country,Florida Georgia Line,Cruise,MEDIUM
country,Country,Sam Hunt,Body Like a Back Road,MEDIUM
country,Country,Maren Morris,The Bones,MEDIUM
country,Country,Maren Morris,My Church,EXPERT
country,Country,Rascal Flatts,Bless the Broken Road,MEDIUM
country,Country,Brooks & Dunn,Boot Scootin' Boogie,EXPERT
country,Country,Alan Jackson,Chattahoochee,EXPERT
country,Country,Tammy Wynette,Stand by Your Man,MEDIUM
country,Country,Patsy Cline,Crazy,MEDIUM
country,Country,Patsy Cline,Walkin' After Midnight,EXPERT
country,Country,Hank Williams,Your Cheatin' Heart,MEDIUM
country,Country,Hank Williams,Hey Good Lookin',MEDIUM
country,Country,John Denver,"Take Me Home, Country Roads",EASY
country,Country,John Denver,Annie's Song,MEDIUM
country,Country,Glen Campbell,Rhinestone Cowboy,MEDIUM
country,Country,Glen Campbell,Wichita Lineman,EXPERT
country,Country,The Charlie Daniels Band,The Devil Went Down to Georgia,MEDIUM
country,Country,Billy Ray Cyrus,Achy Breaky Heart,EASY
country,Country,Toby Keith,Should've Been a Cowboy,EXPERT
country,Country,Reba McEntire,Fancy,EXPERT
country,Country,Crystal Gayle,Don't It Make My Brown Eyes Blue,MEDIUM
country,Country,Lil Nas X,Old Town Road,EASY
country,Country,Kenny Chesney,"No Shoes, No Shirt, No Problems",EXPERT
country,Country,George Strait,Amarillo by Morning,EXPERT
country,Country,Brad Paisley,She's Everything,EXPERT
country,Country,Keith Urban,Somebody Like You,MEDIUM
country,Country,Lady A,Need You Now,EASY
country,Country,Dierks Bentley,Drunk on a Plane,EXPERT
country,Country,Eric Church,Springsteen,EXPERT
country,Country,Miranda Lambert,The House That Built Me,EXPERT
country,Country,Jason Aldean,Dirt Road Anthem,EXPERT
country,Country,Kane Brown,Heaven,MEDIUM
country,Country,Old Dominion,Snapback,EXPERT
country,Country,Thomas Rhett,Die a Happy Man,MEDIUM
country,Country,Dan + Shay,Tequila,MEDIUM
country,Country,Dan + Shay & Justin Bieber,"10,000 Hours",MEDIUM
country,Country,Cotton Eye Joe,Rednex,EASY
